
 ================ Running training with num_iterations = 22500 ================

================= Epoch number = 5 ,Size: 0.2067 =================

================= Epoch number = 5 ,Size: 0.2080 =================

================= Epoch number = 5 ,Size: 0.2093 =================

================= Epoch number = 5 ,Size: 0.2107 =================

================= Epoch number = 5 ,Size: 0.2120 =================

================= Epoch number = 5 ,Size: 0.2133 =================

================= Epoch number = 5 ,Size: 0.2147 =================
New best validation accuracy: 0.8996 at iteration 3160






================= Epoch number = 5 ,Size: 0.2160 =================

================= Epoch number = 5 ,Size: 0.2173 =================

================= Epoch number = 5 ,Size: 0.2187 =================

================= Epoch number = 5 ,Size: 0.2200 =================

================= Epoch number = 5 ,Size: 0.2213 =================

================= Epoch number = 5 ,Size: 0.2227 =================

================= Epoch number = 5 ,Size: 0.2240 =================

================= Epoch number = 5 ,Size: 0.2253 =================

================= Epoch number = 5 ,Size: 0.2267 =================

================= Epoch number = 5 ,Size: 0.2280 =================

================= Epoch number = 5 ,Size: 0.2293 =================

================= Epoch number = 5 ,Size: 0.2307 =================

================= Epoch number = 5 ,Size: 0.2320 =================

================= Epoch number = 5 ,Size: 0.2333 =================

================= Epoch number = 5 ,Size: 0.2347 =================

================= Epoch number = 5 ,Size: 0.2360 =================

================= Epoch number = 5 ,Size: 0.2373 =================

================= Epoch number = 5 ,Size: 0.2387 =================

================= Epoch number = 5 ,Size: 0.2400 =================

================= Epoch number = 5 ,Size: 0.2413 =================

================= Epoch number = 5 ,Size: 0.2427 =================

================= Epoch number = 5 ,Size: 0.2440 =================

================= Epoch number = 5 ,Size: 0.2453 =================

================= Epoch number = 5 ,Size: 0.2467 =================

================= Epoch number = 5 ,Size: 0.2480 =================

================= Epoch number = 5 ,Size: 0.2493 =================

================= Epoch number = 5 ,Size: 0.2507 =================

================= Epoch number = 5 ,Size: 0.2520 =================

================= Epoch number = 5 ,Size: 0.2533 =================

================= Epoch number = 5 ,Size: 0.2547 =================
New best validation accuracy: 0.9008 at iteration 3190






================= Epoch number = 5 ,Size: 0.2560 =================

================= Epoch number = 5 ,Size: 0.2573 =================

================= Epoch number = 5 ,Size: 0.2587 =================

================= Epoch number = 5 ,Size: 0.2600 =================

================= Epoch number = 5 ,Size: 0.2613 =================
New best validation accuracy: 0.9017 at iteration 3195






================= Epoch number = 5 ,Size: 0.2627 =================

================= Epoch number = 5 ,Size: 0.2640 =================

================= Epoch number = 5 ,Size: 0.2653 =================

================= Epoch number = 5 ,Size: 0.2667 =================

================= Epoch number = 5 ,Size: 0.2680 =================

================= Epoch number = 5 ,Size: 0.2693 =================

================= Epoch number = 5 ,Size: 0.2707 =================

================= Epoch number = 5 ,Size: 0.2720 =================

================= Epoch number = 5 ,Size: 0.2733 =================

================= Epoch number = 5 ,Size: 0.2747 =================

================= Epoch number = 5 ,Size: 0.2760 =================

================= Epoch number = 5 ,Size: 0.2773 =================

================= Epoch number = 5 ,Size: 0.2787 =================

================= Epoch number = 5 ,Size: 0.2800 =================

================= Epoch number = 5 ,Size: 0.2813 =================

================= Epoch number = 5 ,Size: 0.2827 =================

================= Epoch number = 5 ,Size: 0.2840 =================

================= Epoch number = 5 ,Size: 0.2853 =================

================= Epoch number = 5 ,Size: 0.2867 =================

================= Epoch number = 5 ,Size: 0.2880 =================

================= Epoch number = 5 ,Size: 0.2893 =================

================= Epoch number = 5 ,Size: 0.2907 =================

================= Epoch number = 5 ,Size: 0.2920 =================

================= Epoch number = 5 ,Size: 0.2933 =================

================= Epoch number = 5 ,Size: 0.2947 =================

================= Epoch number = 5 ,Size: 0.2960 =================

================= Epoch number = 5 ,Size: 0.2973 =================

================= Epoch number = 5 ,Size: 0.2987 =================

================= Epoch number = 5 ,Size: 0.3000 =================

================= Epoch number = 5 ,Size: 0.3013 =================

================= Epoch number = 5 ,Size: 0.3027 =================

================= Epoch number = 5 ,Size: 0.3040 =================

================= Epoch number = 5 ,Size: 0.3053 =================

================= Epoch number = 5 ,Size: 0.3067 =================

================= Epoch number = 5 ,Size: 0.3080 =================

================= Epoch number = 5 ,Size: 0.3093 =================

================= Epoch number = 5 ,Size: 0.3107 =================

================= Epoch number = 5 ,Size: 0.3120 =================

================= Epoch number = 5 ,Size: 0.3133 =================

================= Epoch number = 5 ,Size: 0.3147 =================
New best validation accuracy: 0.9018 at iteration 3235






================= Epoch number = 5 ,Size: 0.3160 =================

================= Epoch number = 5 ,Size: 0.3173 =================

================= Epoch number = 5 ,Size: 0.3187 =================

================= Epoch number = 5 ,Size: 0.3200 =================

================= Epoch number = 5 ,Size: 0.3213 =================

================= Epoch number = 5 ,Size: 0.3227 =================

================= Epoch number = 5 ,Size: 0.3240 =================

================= Epoch number = 5 ,Size: 0.3253 =================

================= Epoch number = 5 ,Size: 0.3267 =================

================= Epoch number = 5 ,Size: 0.3280 =================

================= Epoch number = 5 ,Size: 0.3293 =================

================= Epoch number = 5 ,Size: 0.3307 =================

================= Epoch number = 5 ,Size: 0.3320 =================

================= Epoch number = 5 ,Size: 0.3333 =================

================= Epoch number = 5 ,Size: 0.3347 =================

================= Epoch number = 5 ,Size: 0.3360 =================

================= Epoch number = 5 ,Size: 0.3373 =================

================= Epoch number = 5 ,Size: 0.3387 =================

================= Epoch number = 5 ,Size: 0.3400 =================

================= Epoch number = 5 ,Size: 0.3413 =================

================= Epoch number = 5 ,Size: 0.3427 =================

================= Epoch number = 5 ,Size: 0.3440 =================

================= Epoch number = 5 ,Size: 0.3453 =================

================= Epoch number = 5 ,Size: 0.3467 =================

================= Epoch number = 5 ,Size: 0.3480 =================

================= Epoch number = 5 ,Size: 0.3493 =================

================= Epoch number = 5 ,Size: 0.3507 =================

================= Epoch number = 5 ,Size: 0.3520 =================

================= Epoch number = 5 ,Size: 0.3533 =================

================= Epoch number = 5 ,Size: 0.3547 =================

================= Epoch number = 5 ,Size: 0.3560 =================

================= Epoch number = 5 ,Size: 0.3573 =================

================= Epoch number = 5 ,Size: 0.3587 =================

================= Epoch number = 5 ,Size: 0.3600 =================

================= Epoch number = 5 ,Size: 0.3613 =================
New best validation accuracy: 0.9018 at iteration 3270






================= Epoch number = 5 ,Size: 0.3627 =================

================= Epoch number = 5 ,Size: 0.3640 =================

================= Epoch number = 5 ,Size: 0.3653 =================

================= Epoch number = 5 ,Size: 0.3667 =================

================= Epoch number = 5 ,Size: 0.3680 =================

================= Epoch number = 5 ,Size: 0.3693 =================

================= Epoch number = 5 ,Size: 0.3707 =================

================= Epoch number = 5 ,Size: 0.3720 =================

================= Epoch number = 5 ,Size: 0.3733 =================

================= Epoch number = 5 ,Size: 0.3747 =================
New best validation accuracy: 0.9023 at iteration 3280






================= Epoch number = 5 ,Size: 0.3760 =================

================= Epoch number = 5 ,Size: 0.3773 =================

================= Epoch number = 5 ,Size: 0.3787 =================

================= Epoch number = 5 ,Size: 0.3800 =================

================= Epoch number = 5 ,Size: 0.3813 =================

================= Epoch number = 5 ,Size: 0.3827 =================

================= Epoch number = 5 ,Size: 0.3840 =================

================= Epoch number = 5 ,Size: 0.3853 =================

================= Epoch number = 5 ,Size: 0.3867 =================

================= Epoch number = 5 ,Size: 0.3880 =================

================= Epoch number = 5 ,Size: 0.3893 =================

================= Epoch number = 5 ,Size: 0.3907 =================

================= Epoch number = 5 ,Size: 0.3920 =================

================= Epoch number = 5 ,Size: 0.3933 =================

================= Epoch number = 5 ,Size: 0.3947 =================

================= Epoch number = 5 ,Size: 0.3960 =================

================= Epoch number = 5 ,Size: 0.3973 =================

================= Epoch number = 5 ,Size: 0.3987 =================

================= Epoch number = 5 ,Size: 0.4000 =================

================= Epoch number = 5 ,Size: 0.4013 =================
New best validation accuracy: 0.9030 at iteration 3300






================= Epoch number = 5 ,Size: 0.4027 =================

================= Epoch number = 5 ,Size: 0.4040 =================

================= Epoch number = 5 ,Size: 0.4053 =================

================= Epoch number = 5 ,Size: 0.4067 =================

================= Epoch number = 5 ,Size: 0.4080 =================
New best validation accuracy: 0.9033 at iteration 3305






================= Epoch number = 5 ,Size: 0.4093 =================

================= Epoch number = 5 ,Size: 0.4107 =================

================= Epoch number = 5 ,Size: 0.4120 =================

================= Epoch number = 5 ,Size: 0.4133 =================

================= Epoch number = 5 ,Size: 0.4147 =================

================= Epoch number = 5 ,Size: 0.4160 =================

================= Epoch number = 5 ,Size: 0.4173 =================

================= Epoch number = 5 ,Size: 0.4187 =================

================= Epoch number = 5 ,Size: 0.4200 =================

================= Epoch number = 5 ,Size: 0.4213 =================

================= Epoch number = 5 ,Size: 0.4227 =================

================= Epoch number = 5 ,Size: 0.4240 =================

================= Epoch number = 5 ,Size: 0.4253 =================

================= Epoch number = 5 ,Size: 0.4267 =================

================= Epoch number = 5 ,Size: 0.4280 =================

================= Epoch number = 5 ,Size: 0.4293 =================

================= Epoch number = 5 ,Size: 0.4307 =================

================= Epoch number = 5 ,Size: 0.4320 =================

================= Epoch number = 5 ,Size: 0.4333 =================

================= Epoch number = 5 ,Size: 0.4347 =================

================= Epoch number = 5 ,Size: 0.4360 =================

================= Epoch number = 5 ,Size: 0.4373 =================

================= Epoch number = 5 ,Size: 0.4387 =================

================= Epoch number = 5 ,Size: 0.4400 =================

================= Epoch number = 5 ,Size: 0.4413 =================

================= Epoch number = 5 ,Size: 0.4427 =================

================= Epoch number = 5 ,Size: 0.4440 =================

================= Epoch number = 5 ,Size: 0.4453 =================

================= Epoch number = 5 ,Size: 0.4467 =================

================= Epoch number = 5 ,Size: 0.4480 =================

================= Epoch number = 5 ,Size: 0.4493 =================

================= Epoch number = 5 ,Size: 0.4507 =================

================= Epoch number = 5 ,Size: 0.4520 =================

================= Epoch number = 5 ,Size: 0.4533 =================

================= Epoch number = 5 ,Size: 0.4547 =================

================= Epoch number = 5 ,Size: 0.4560 =================

================= Epoch number = 5 ,Size: 0.4573 =================

================= Epoch number = 5 ,Size: 0.4587 =================

================= Epoch number = 5 ,Size: 0.4600 =================

================= Epoch number = 5 ,Size: 0.4613 =================
New best validation accuracy: 0.9037 at iteration 3345






================= Epoch number = 5 ,Size: 0.4627 =================

================= Epoch number = 5 ,Size: 0.4640 =================

================= Epoch number = 5 ,Size: 0.4653 =================

================= Epoch number = 5 ,Size: 0.4667 =================

================= Epoch number = 5 ,Size: 0.4680 =================
New best validation accuracy: 0.9038 at iteration 3350






================= Epoch number = 5 ,Size: 0.4693 =================

================= Epoch number = 5 ,Size: 0.4707 =================

================= Epoch number = 5 ,Size: 0.4720 =================

================= Epoch number = 5 ,Size: 0.4733 =================

================= Epoch number = 5 ,Size: 0.4747 =================
New best validation accuracy: 0.9049 at iteration 3355






================= Epoch number = 5 ,Size: 0.4760 =================

================= Epoch number = 5 ,Size: 0.4773 =================

================= Epoch number = 5 ,Size: 0.4787 =================

================= Epoch number = 5 ,Size: 0.4800 =================

================= Epoch number = 5 ,Size: 0.4813 =================

================= Epoch number = 5 ,Size: 0.4827 =================

================= Epoch number = 5 ,Size: 0.4840 =================

================= Epoch number = 5 ,Size: 0.4853 =================

================= Epoch number = 5 ,Size: 0.4867 =================

================= Epoch number = 5 ,Size: 0.4880 =================

================= Epoch number = 5 ,Size: 0.4893 =================

================= Epoch number = 5 ,Size: 0.4907 =================

================= Epoch number = 5 ,Size: 0.4920 =================

================= Epoch number = 5 ,Size: 0.4933 =================

================= Epoch number = 5 ,Size: 0.4947 =================
New best validation accuracy: 0.9050 at iteration 3370






================= Epoch number = 5 ,Size: 0.4960 =================

================= Epoch number = 5 ,Size: 0.4973 =================

================= Epoch number = 5 ,Size: 0.4987 =================

================= Epoch number = 5 ,Size: 0.5000 =================

================= Epoch number = 5 ,Size: 0.5013 =================
New best validation accuracy: 0.9052 at iteration 3375






================= Epoch number = 5 ,Size: 0.5027 =================

================= Epoch number = 5 ,Size: 0.5040 =================

================= Epoch number = 5 ,Size: 0.5053 =================

================= Epoch number = 5 ,Size: 0.5067 =================

================= Epoch number = 5 ,Size: 0.5080 =================

================= Epoch number = 5 ,Size: 0.5093 =================

================= Epoch number = 5 ,Size: 0.5107 =================

================= Epoch number = 5 ,Size: 0.5120 =================

================= Epoch number = 5 ,Size: 0.5133 =================

================= Epoch number = 5 ,Size: 0.5147 =================
New best validation accuracy: 0.9052 at iteration 3385






================= Epoch number = 5 ,Size: 0.5160 =================

================= Epoch number = 5 ,Size: 0.5173 =================

================= Epoch number = 5 ,Size: 0.5187 =================

================= Epoch number = 5 ,Size: 0.5200 =================

================= Epoch number = 5 ,Size: 0.5213 =================

================= Epoch number = 5 ,Size: 0.5227 =================

================= Epoch number = 5 ,Size: 0.5240 =================

================= Epoch number = 5 ,Size: 0.5253 =================

================= Epoch number = 5 ,Size: 0.5267 =================

================= Epoch number = 5 ,Size: 0.5280 =================

================= Epoch number = 5 ,Size: 0.5293 =================

================= Epoch number = 5 ,Size: 0.5307 =================

================= Epoch number = 5 ,Size: 0.5320 =================

================= Epoch number = 5 ,Size: 0.5333 =================

================= Epoch number = 5 ,Size: 0.5347 =================

================= Epoch number = 5 ,Size: 0.5360 =================

================= Epoch number = 5 ,Size: 0.5373 =================

================= Epoch number = 5 ,Size: 0.5387 =================

================= Epoch number = 5 ,Size: 0.5400 =================

================= Epoch number = 5 ,Size: 0.5413 =================
New best validation accuracy: 0.9061 at iteration 3405






================= Epoch number = 5 ,Size: 0.5427 =================

================= Epoch number = 5 ,Size: 0.5440 =================

================= Epoch number = 5 ,Size: 0.5453 =================

================= Epoch number = 5 ,Size: 0.5467 =================

================= Epoch number = 5 ,Size: 0.5480 =================

================= Epoch number = 5 ,Size: 0.5493 =================

================= Epoch number = 5 ,Size: 0.5507 =================

================= Epoch number = 5 ,Size: 0.5520 =================

================= Epoch number = 5 ,Size: 0.5533 =================

================= Epoch number = 5 ,Size: 0.5547 =================

================= Epoch number = 5 ,Size: 0.5560 =================

================= Epoch number = 5 ,Size: 0.5573 =================

================= Epoch number = 5 ,Size: 0.5587 =================

================= Epoch number = 5 ,Size: 0.5600 =================

================= Epoch number = 5 ,Size: 0.5613 =================

================= Epoch number = 5 ,Size: 0.5627 =================

================= Epoch number = 5 ,Size: 0.5640 =================

================= Epoch number = 5 ,Size: 0.5653 =================

================= Epoch number = 5 ,Size: 0.5667 =================

================= Epoch number = 5 ,Size: 0.5680 =================

================= Epoch number = 5 ,Size: 0.5693 =================

================= Epoch number = 5 ,Size: 0.5707 =================

================= Epoch number = 5 ,Size: 0.5720 =================

================= Epoch number = 5 ,Size: 0.5733 =================

================= Epoch number = 5 ,Size: 0.5747 =================

================= Epoch number = 5 ,Size: 0.5760 =================

================= Epoch number = 5 ,Size: 0.5773 =================

================= Epoch number = 5 ,Size: 0.5787 =================

================= Epoch number = 5 ,Size: 0.5800 =================

================= Epoch number = 5 ,Size: 0.5813 =================

================= Epoch number = 5 ,Size: 0.5827 =================

================= Epoch number = 5 ,Size: 0.5840 =================

================= Epoch number = 5 ,Size: 0.5853 =================

================= Epoch number = 5 ,Size: 0.5867 =================

================= Epoch number = 5 ,Size: 0.5880 =================

================= Epoch number = 5 ,Size: 0.5893 =================

================= Epoch number = 5 ,Size: 0.5907 =================

================= Epoch number = 5 ,Size: 0.5920 =================

================= Epoch number = 5 ,Size: 0.5933 =================

================= Epoch number = 5 ,Size: 0.5947 =================

================= Epoch number = 5 ,Size: 0.5960 =================

================= Epoch number = 5 ,Size: 0.5973 =================

================= Epoch number = 5 ,Size: 0.5987 =================

================= Epoch number = 5 ,Size: 0.6000 =================

================= Epoch number = 5 ,Size: 0.6013 =================

================= Epoch number = 5 ,Size: 0.6027 =================

================= Epoch number = 5 ,Size: 0.6040 =================

================= Epoch number = 5 ,Size: 0.6053 =================

================= Epoch number = 5 ,Size: 0.6067 =================

================= Epoch number = 5 ,Size: 0.6080 =================

================= Epoch number = 5 ,Size: 0.6093 =================

================= Epoch number = 5 ,Size: 0.6107 =================

================= Epoch number = 5 ,Size: 0.6120 =================

================= Epoch number = 5 ,Size: 0.6133 =================

================= Epoch number = 5 ,Size: 0.6147 =================

================= Epoch number = 5 ,Size: 0.6160 =================

================= Epoch number = 5 ,Size: 0.6173 =================

================= Epoch number = 5 ,Size: 0.6187 =================

================= Epoch number = 5 ,Size: 0.6200 =================

================= Epoch number = 5 ,Size: 0.6213 =================

================= Epoch number = 5 ,Size: 0.6227 =================

================= Epoch number = 5 ,Size: 0.6240 =================

================= Epoch number = 5 ,Size: 0.6253 =================

================= Epoch number = 5 ,Size: 0.6267 =================

================= Epoch number = 5 ,Size: 0.6280 =================

================= Epoch number = 5 ,Size: 0.6293 =================

================= Epoch number = 5 ,Size: 0.6307 =================

================= Epoch number = 5 ,Size: 0.6320 =================

================= Epoch number = 5 ,Size: 0.6333 =================

================= Epoch number = 5 ,Size: 0.6347 =================

================= Epoch number = 5 ,Size: 0.6360 =================

================= Epoch number = 5 ,Size: 0.6373 =================

================= Epoch number = 5 ,Size: 0.6387 =================

================= Epoch number = 5 ,Size: 0.6400 =================

================= Epoch number = 5 ,Size: 0.6413 =================

================= Epoch number = 5 ,Size: 0.6427 =================

================= Epoch number = 5 ,Size: 0.6440 =================

================= Epoch number = 5 ,Size: 0.6453 =================

================= Epoch number = 5 ,Size: 0.6467 =================

================= Epoch number = 5 ,Size: 0.6480 =================

================= Epoch number = 5 ,Size: 0.6493 =================

================= Epoch number = 5 ,Size: 0.6507 =================

================= Epoch number = 5 ,Size: 0.6520 =================

================= Epoch number = 5 ,Size: 0.6533 =================

================= Epoch number = 5 ,Size: 0.6547 =================

================= Epoch number = 5 ,Size: 0.6560 =================

================= Epoch number = 5 ,Size: 0.6573 =================

================= Epoch number = 5 ,Size: 0.6587 =================

================= Epoch number = 5 ,Size: 0.6600 =================

================= Epoch number = 5 ,Size: 0.6613 =================

================= Epoch number = 5 ,Size: 0.6627 =================

================= Epoch number = 5 ,Size: 0.6640 =================

================= Epoch number = 5 ,Size: 0.6653 =================

================= Epoch number = 5 ,Size: 0.6667 =================

================= Epoch number = 5 ,Size: 0.6680 =================

================= Epoch number = 5 ,Size: 0.6693 =================

================= Epoch number = 5 ,Size: 0.6707 =================

================= Epoch number = 5 ,Size: 0.6720 =================

================= Epoch number = 5 ,Size: 0.6733 =================

================= Epoch number = 5 ,Size: 0.6747 =================

================= Epoch number = 5 ,Size: 0.6760 =================

================= Epoch number = 5 ,Size: 0.6773 =================

================= Epoch number = 5 ,Size: 0.6787 =================

================= Epoch number = 5 ,Size: 0.6800 =================

================= Epoch number = 5 ,Size: 0.6813 =================

================= Epoch number = 5 ,Size: 0.6827 =================

================= Epoch number = 5 ,Size: 0.6840 =================

================= Epoch number = 5 ,Size: 0.6853 =================

================= Epoch number = 5 ,Size: 0.6867 =================

================= Epoch number = 5 ,Size: 0.6880 =================

================= Epoch number = 5 ,Size: 0.6893 =================

================= Epoch number = 5 ,Size: 0.6907 =================

================= Epoch number = 5 ,Size: 0.6920 =================

================= Epoch number = 5 ,Size: 0.6933 =================

================= Epoch number = 5 ,Size: 0.6947 =================
New best validation accuracy: 0.9069 at iteration 3520






================= Epoch number = 5 ,Size: 0.6960 =================

================= Epoch number = 5 ,Size: 0.6973 =================

================= Epoch number = 5 ,Size: 0.6987 =================

================= Epoch number = 5 ,Size: 0.7000 =================

================= Epoch number = 5 ,Size: 0.7013 =================

================= Epoch number = 5 ,Size: 0.7027 =================

================= Epoch number = 5 ,Size: 0.7040 =================

================= Epoch number = 5 ,Size: 0.7053 =================

================= Epoch number = 5 ,Size: 0.7067 =================

================= Epoch number = 5 ,Size: 0.7080 =================

================= Epoch number = 5 ,Size: 0.7093 =================

================= Epoch number = 5 ,Size: 0.7107 =================

================= Epoch number = 5 ,Size: 0.7120 =================

================= Epoch number = 5 ,Size: 0.7133 =================

================= Epoch number = 5 ,Size: 0.7147 =================

================= Epoch number = 5 ,Size: 0.7160 =================

================= Epoch number = 5 ,Size: 0.7173 =================

================= Epoch number = 5 ,Size: 0.7187 =================

================= Epoch number = 5 ,Size: 0.7200 =================

================= Epoch number = 5 ,Size: 0.7213 =================

================= Epoch number = 5 ,Size: 0.7227 =================

================= Epoch number = 5 ,Size: 0.7240 =================

================= Epoch number = 5 ,Size: 0.7253 =================

================= Epoch number = 5 ,Size: 0.7267 =================

================= Epoch number = 5 ,Size: 0.7280 =================

================= Epoch number = 5 ,Size: 0.7293 =================

================= Epoch number = 5 ,Size: 0.7307 =================

================= Epoch number = 5 ,Size: 0.7320 =================

================= Epoch number = 5 ,Size: 0.7333 =================

================= Epoch number = 5 ,Size: 0.7347 =================

================= Epoch number = 5 ,Size: 0.7360 =================

================= Epoch number = 5 ,Size: 0.7373 =================

================= Epoch number = 5 ,Size: 0.7387 =================

================= Epoch number = 5 ,Size: 0.7400 =================

================= Epoch number = 5 ,Size: 0.7413 =================
New best validation accuracy: 0.9070 at iteration 3555






================= Epoch number = 5 ,Size: 0.7427 =================

================= Epoch number = 5 ,Size: 0.7440 =================

================= Epoch number = 5 ,Size: 0.7453 =================

================= Epoch number = 5 ,Size: 0.7467 =================

================= Epoch number = 5 ,Size: 0.7480 =================

================= Epoch number = 5 ,Size: 0.7493 =================

================= Epoch number = 5 ,Size: 0.7507 =================

================= Epoch number = 5 ,Size: 0.7520 =================

================= Epoch number = 5 ,Size: 0.7533 =================

================= Epoch number = 5 ,Size: 0.7547 =================

================= Epoch number = 5 ,Size: 0.7560 =================

================= Epoch number = 5 ,Size: 0.7573 =================

================= Epoch number = 5 ,Size: 0.7587 =================

================= Epoch number = 5 ,Size: 0.7600 =================

================= Epoch number = 5 ,Size: 0.7613 =================

================= Epoch number = 5 ,Size: 0.7627 =================

================= Epoch number = 5 ,Size: 0.7640 =================

================= Epoch number = 5 ,Size: 0.7653 =================

================= Epoch number = 5 ,Size: 0.7667 =================

================= Epoch number = 5 ,Size: 0.7680 =================

================= Epoch number = 5 ,Size: 0.7693 =================

================= Epoch number = 5 ,Size: 0.7707 =================

================= Epoch number = 5 ,Size: 0.7720 =================

================= Epoch number = 5 ,Size: 0.7733 =================

================= Epoch number = 5 ,Size: 0.7747 =================

================= Epoch number = 5 ,Size: 0.7760 =================

================= Epoch number = 5 ,Size: 0.7773 =================

================= Epoch number = 5 ,Size: 0.7787 =================

================= Epoch number = 5 ,Size: 0.7800 =================

================= Epoch number = 5 ,Size: 0.7813 =================

================= Epoch number = 5 ,Size: 0.7827 =================

================= Epoch number = 5 ,Size: 0.7840 =================

================= Epoch number = 5 ,Size: 0.7853 =================

================= Epoch number = 5 ,Size: 0.7867 =================

================= Epoch number = 5 ,Size: 0.7880 =================

================= Epoch number = 5 ,Size: 0.7893 =================

================= Epoch number = 5 ,Size: 0.7907 =================

================= Epoch number = 5 ,Size: 0.7920 =================

================= Epoch number = 5 ,Size: 0.7933 =================

================= Epoch number = 5 ,Size: 0.7947 =================
New best validation accuracy: 0.9076 at iteration 3595






================= Epoch number = 5 ,Size: 0.7960 =================

================= Epoch number = 5 ,Size: 0.7973 =================

================= Epoch number = 5 ,Size: 0.7987 =================

================= Epoch number = 5 ,Size: 0.8000 =================

================= Epoch number = 5 ,Size: 0.8013 =================

================= Epoch number = 5 ,Size: 0.8027 =================

================= Epoch number = 5 ,Size: 0.8040 =================

================= Epoch number = 5 ,Size: 0.8053 =================

================= Epoch number = 5 ,Size: 0.8067 =================

================= Epoch number = 5 ,Size: 0.8080 =================

================= Epoch number = 5 ,Size: 0.8093 =================

================= Epoch number = 5 ,Size: 0.8107 =================

================= Epoch number = 5 ,Size: 0.8120 =================

================= Epoch number = 5 ,Size: 0.8133 =================

================= Epoch number = 5 ,Size: 0.8147 =================

================= Epoch number = 5 ,Size: 0.8160 =================

================= Epoch number = 5 ,Size: 0.8173 =================

================= Epoch number = 5 ,Size: 0.8187 =================

================= Epoch number = 5 ,Size: 0.8200 =================

================= Epoch number = 5 ,Size: 0.8213 =================

================= Epoch number = 5 ,Size: 0.8227 =================

================= Epoch number = 5 ,Size: 0.8240 =================

================= Epoch number = 5 ,Size: 0.8253 =================

================= Epoch number = 5 ,Size: 0.8267 =================

================= Epoch number = 5 ,Size: 0.8280 =================

================= Epoch number = 5 ,Size: 0.8293 =================

================= Epoch number = 5 ,Size: 0.8307 =================

================= Epoch number = 5 ,Size: 0.8320 =================

================= Epoch number = 5 ,Size: 0.8333 =================

================= Epoch number = 5 ,Size: 0.8347 =================

================= Epoch number = 5 ,Size: 0.8360 =================

================= Epoch number = 5 ,Size: 0.8373 =================

================= Epoch number = 5 ,Size: 0.8387 =================

================= Epoch number = 5 ,Size: 0.8400 =================

================= Epoch number = 5 ,Size: 0.8413 =================
New best validation accuracy: 0.9077 at iteration 3630






================= Epoch number = 5 ,Size: 0.8427 =================

================= Epoch number = 5 ,Size: 0.8440 =================

================= Epoch number = 5 ,Size: 0.8453 =================

================= Epoch number = 5 ,Size: 0.8467 =================

================= Epoch number = 5 ,Size: 0.8480 =================

================= Epoch number = 5 ,Size: 0.8493 =================

================= Epoch number = 5 ,Size: 0.8507 =================

================= Epoch number = 5 ,Size: 0.8520 =================

================= Epoch number = 5 ,Size: 0.8533 =================

================= Epoch number = 5 ,Size: 0.8547 =================

================= Epoch number = 5 ,Size: 0.8560 =================

================= Epoch number = 5 ,Size: 0.8573 =================

================= Epoch number = 5 ,Size: 0.8587 =================

================= Epoch number = 5 ,Size: 0.8600 =================

================= Epoch number = 5 ,Size: 0.8613 =================

================= Epoch number = 5 ,Size: 0.8627 =================

================= Epoch number = 5 ,Size: 0.8640 =================

================= Epoch number = 5 ,Size: 0.8653 =================

================= Epoch number = 5 ,Size: 0.8667 =================

================= Epoch number = 5 ,Size: 0.8680 =================

================= Epoch number = 5 ,Size: 0.8693 =================

================= Epoch number = 5 ,Size: 0.8707 =================

================= Epoch number = 5 ,Size: 0.8720 =================

================= Epoch number = 5 ,Size: 0.8733 =================

================= Epoch number = 5 ,Size: 0.8747 =================

================= Epoch number = 5 ,Size: 0.8760 =================

================= Epoch number = 5 ,Size: 0.8773 =================

================= Epoch number = 5 ,Size: 0.8787 =================

================= Epoch number = 5 ,Size: 0.8800 =================

================= Epoch number = 5 ,Size: 0.8813 =================

================= Epoch number = 5 ,Size: 0.8827 =================

================= Epoch number = 5 ,Size: 0.8840 =================

================= Epoch number = 5 ,Size: 0.8853 =================

================= Epoch number = 5 ,Size: 0.8867 =================

================= Epoch number = 5 ,Size: 0.8880 =================

================= Epoch number = 5 ,Size: 0.8893 =================

================= Epoch number = 5 ,Size: 0.8907 =================

================= Epoch number = 5 ,Size: 0.8920 =================

================= Epoch number = 5 ,Size: 0.8933 =================

================= Epoch number = 5 ,Size: 0.8947 =================

